,Featurename,mz,RT,Average.coef.across models,%.models.present,platfrom,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m.z,delta.ppm.
3197,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0139593,2-amino-4-{[2-({2-[(4-amino-2-hydroxybutyl)-C-hydroxycarbonimidoyl]-2-hydroxy-1-(4-hydroxyphenyl)ethyl}sulfanyl)-1-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl]-C-hydroxycarbonimidoyl}butanoic acid,n/a,C23H35N5O10S,573.2104635,M+H+NH4,+,296.125782,0
3198,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168771,"3,4,5-trihydroxy-6-{[(2Z,6E)-4-hydroxy-2-(1-hydroxy-4-methylpent-3-en-1-yl)-6-methyl-8-[(2-oxo-2H-chromen-7-yl)oxy]octa-2,6-dien-1-yl]oxy}oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3199,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0060669,p-Hydroxyfelbamate,C16584,C11H14N2O5,254.0902716,M+ACN+H,+,296.124095,6
3200,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0151881,4'-hydroxy-2'-methoxychalcone,n/a,C16H14O3,254.0942943,M+ACN+H,+,296.128117,7
3201,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0028972,Methionyl-Glutamate,n/a,C10H18N2O5S,278.0936429,M+NH4,+,296.127466,5
3202,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168760,"6-{[(2E,6Z)-4,8-dihydroxy-3,7,11-trimethyl-1-[(2-oxo-2H-chromen-7-yl)oxy]dodeca-2,6,10-trien-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3203,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0177557,"11-{[3,4-dihydroxy-5-(sulfooxy)oxan-2-yl]oxy}-14-ethoxy-7,10-dimethyl-4-(propan-2-yl)-3-oxatetracyclo[8.5.0.0²,⁴.0²,⁷]pentadec-12-ene-13-carboxylic acid",n/a,C27H42O12S,590.239698,M+2H,+,296.127125,4
3204,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0134799,"3-hydroxy-1-methyl-4,5-diphenylpiperidine-2,6-dione",n/a,C18H17NO3,295.1208434,M+H,+,296.128119,7
3205,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0135609,(2E)-3-(4-hydroxyphenyl)-1-(4-methoxyphenyl)prop-2-en-1-one,n/a,C16H14O3,254.0942943,M+ACN+H,+,296.128117,7
3206,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0139594,2-amino-4-{[2-({1-[(4-amino-2-hydroxybutyl)-C-hydroxycarbonimidoyl]-2-hydroxy-2-(4-hydroxyphenyl)ethyl}sulfanyl)-1-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl]-C-hydroxycarbonimidoyl}butanoic acid,n/a,C23H35N5O10S,573.2104635,M+H+NH4,+,296.125782,0
3207,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168816,"6-[(7-{[(2E,6Z)-5,8-dihydroxy-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]oxy}-2-oxo-2H-chromen-5-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3208,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168808,"6-{[(3Z,7E)-1-(3,3-dimethyloxiran-2-yl)-5-hydroxy-3,7-dimethyl-9-[(2-oxo-2H-chromen-7-yl)oxy]nona-3,7-dien-2-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3209,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168783,"6-{[(2E,6Z,10E)-5,8-dihydroxy-2,6,10-trimethyl-12-[(2-oxo-2H-chromen-7-yl)oxy]dodeca-2,6,10-trien-1-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3210,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0170778,"8-(hydroxymethyl)-5,5-dimethyl-6-oxa-17-azatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-1,3,7,9,11(16),12,14-heptaen-14-ol",n/a,C18H17NO3,295.1208434,M+H,+,296.128119,7
3211,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0184077,(3-amino-3-carboxypropyl)({2-carboxy-2-[(1-hydroxyethylidene)amino]ethyl})methylsulfanium,n/a,C10H19N2O5S,279.1009193,M+NH4,+,296.127466,5
3212,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0029100,Tyrosyl-Asparagine,n/a,C13H17N3O5,295.1168207,M+H,+,296.124097,6
3213,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0155929,1341-23-7,n/a,C11H15N2O5,255.097548,M+ACN+H,+,296.124095,6
3214,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0032890,"2,6-Dimethoxy-4-phenanthrenol",n/a,C16H14O3,254.0942943,M+ACN+H,+,296.128117,7
3215,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0015144,Ketoprofen,C01716,C16H14O3,254.0942943,M+ACN+H,+,296.128117,7
3216,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0135606,(2E)-3-(2-hydroxyphenyl)-1-(4-methoxyphenyl)prop-2-en-1-one,n/a,C16H14O3,254.0942943,M+ACN+H,+,296.128117,7
3217,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0177555,"11-{[4,5-dihydroxy-3-(sulfooxy)oxan-2-yl]oxy}-14-ethoxy-7,10-dimethyl-4-(propan-2-yl)-3-oxatetracyclo[8.5.0.0²,⁴.0²,⁷]pentadec-12-ene-13-carboxylic acid",n/a,C27H42O12S,590.239698,M+2H,+,296.127125,4
3218,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0030187,"(E,E)-Piperlonguminine",n/a,C16H19NO3,273.1364935,M+Na,+,296.125711,1
3219,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0147042,"3,4,5-trihydroxy-6-{[4-(4-hydroxypentyl)-8,8-dimethyl-6-(2-methylbutanoyl)-2-oxo-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3220,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0147035,"3,4,5-trihydroxy-6-{[8-(hydroxymethyl)-8-methyl-6-(2-methylbutanoyl)-2-oxo-4-pentyl-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3221,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168813,"6-[(7-{[(2E,6Z)-5,8-dihydroxy-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]oxy}-2-oxo-2H-chromen-8-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3222,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0147044,"6-{[12,12-dimethyl-9-(2-methylbutanoyl)-4-oxo-6-pentyl-3,11,14-trioxatetracyclo[8.5.0.0²,⁷.0¹³,¹⁵]pentadeca-1,5,7,9-tetraen-8-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3223,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0147037,"3,4,5-trihydroxy-6-{[4-(1-hydroxypentyl)-8,8-dimethyl-6-(2-methylbutanoyl)-2-oxo-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3224,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0041245,7-Hydroxyheptaphylline,n/a,C18H17NO3,295.1208434,M+H,+,296.128119,7
3225,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0028743,Asparaginyl-Tyrosine,n/a,C13H17N3O5,295.1168207,M+H,+,296.124097,6
3226,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0135611,2-(4-methoxybenzoyl)-3-phenyloxirane,n/a,C16H14O3,254.0942943,M+ACN+H,+,296.128117,7
3227,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168773,"3,4,5-trihydroxy-6-{[(6Z,10E)-8-hydroxy-6-(hydroxymethyl)-2,10-dimethyl-12-[(2-oxo-2H-chromen-7-yl)oxy]dodeca-2,6,10-trien-5-yl]oxy}oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3228,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0147040,"3,4,5-trihydroxy-6-{[6-(3-hydroxy-2-methylbutanoyl)-8,8-dimethyl-2-oxo-4-pentyl-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3229,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168766,"6-{[(2Z,5Z)-1,7-dihydroxy-6,10-dimethyl-2-{2-[(2-oxo-2H-chromen-7-yl)oxy]ethylidene}undeca-5,9-dien-4-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3230,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0170781,"8-(hydroxymethyl)-5,5-dimethyl-6-oxa-17-azatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-1,3,7,9,11(16),12,14-heptaen-12-ol",n/a,C18H17NO3,295.1208434,M+H,+,296.128119,7
3231,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0147047,"3,4,5-trihydroxy-6-{[6-(4-hydroxy-2-methylbutanoyl)-8,8-dimethyl-2-oxo-4-pentyl-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3232,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0029687,"3,6-Dimethoxy-4-phenanthrenol",n/a,C16H14O3,254.0942943,M+ACN+H,+,296.128117,7
3233,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168767,"6-{[(6Z,10Z)-8,11-dihydroxy-2,6-dimethyl-10-{2-[(2-oxo-2H-chromen-7-yl)oxy]ethylidene}undeca-2,6-dien-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3234,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168765,"6-{[(2Z,5Z)-4,7-dihydroxy-6,10-dimethyl-2-{2-[(2-oxo-2H-chromen-7-yl)oxy]ethylidene}undeca-5,9-dien-1-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3235,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0147049,"3,4,5-trihydroxy-6-({6-[2-(hydroxymethyl)butanoyl]-8,8-dimethyl-2-oxo-4-pentyl-2H,8H-pyrano[2,3-f]chromen-5-yl}oxy)oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3236,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0170777,"8-(hydroxymethyl)-5,5-dimethyl-6-oxa-17-azatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-1,3,7,9,11(16),12,14-heptaen-13-ol",n/a,C18H17NO3,295.1208434,M+H,+,296.128119,7
3237,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0170254,"18-(acetyloxy)-4-(hydroxymethyl)-13,20-dimethoxy-7,17,22,22-tetramethyl-11-oxo-5,10,21,23-tetraoxahexacyclo[18.2.1.0¹,¹⁷.0⁴,¹⁶.0⁶,¹⁴.0⁸,¹²]tricosa-6(14),7,12-trien-2-yl acetate",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3238,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0170780,"8-(hydroxymethyl)-5,5-dimethyl-6-oxa-17-azatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-1,3,7,9,11(16),12,14-heptaen-15-ol",n/a,C18H17NO3,295.1208434,M+H,+,296.128119,7
3239,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0041873,Dexketoprofen,n/a,C16H14O3,254.0942943,M+ACN+H,+,296.128117,7
3240,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0144816,SCHEMBL7351789,n/a,C18H14O3,278.0942943,M+NH4,+,296.128117,7
3241,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168777,"6-{[(6Z,10E)-5,8-dihydroxy-2,6,10-trimethyl-12-[(2-oxo-2H-chromen-7-yl)oxy]dodeca-2,6,10-trien-1-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3242,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168759,"6-{[(2E,6Z)-5,8-dihydroxy-3,7,11-trimethyl-1-[(2-oxo-2H-chromen-7-yl)oxy]dodeca-2,6,10-trien-4-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3243,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0028968,Methionyl-Asparagine,n/a,C9H17N3O4S,263.0939767,M+CH3OH+H,+,296.127466,5
3244,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168790,"6-{[(2E,6Z)-8,9-dihydroxy-3,7,11-trimethyl-1-[(2-oxo-2H-chromen-7-yl)oxy]dodeca-2,6,10-trien-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3245,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0170779,"{6,6-dimethyl-4,7-dioxa-18-azapentacyclo[9.7.0.0²,⁸.0³,⁵.0¹²,¹⁷]octadeca-1(11),2(8),9,12,14,16-hexaen-9-yl}methanol",n/a,C18H17NO3,295.1208434,M+H,+,296.128119,7
3246,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168778,"6-{[(2E,6Z)-8,12-dihydroxy-3,7,11-trimethyl-1-[(2-oxo-2H-chromen-7-yl)oxy]dodeca-2,6,10-trien-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3247,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0147039,"3,4,5-trihydroxy-6-{[6-(2-hydroxy-2-methylbutanoyl)-8,8-dimethyl-2-oxo-4-pentyl-2H,8H-pyrano[2,3-f]chromen-5-yl]oxy}oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3248,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168779,"6-{[(6Z,10E)-1,8-dihydroxy-2,6,10-trimethyl-12-[(2-oxo-2H-chromen-7-yl)oxy]dodeca-2,6,10-trien-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3249,1.54_296.1259m/z,296.1259,1.54,-0.097199555,86,uRPOS,HMDB0168796,"3,4,5-trihydroxy-6-{[(6Z)-8-hydroxy-2,6-dimethyl-9-(2-methyl-3-{[(2-oxo-2H-chromen-7-yl)oxy]methyl}oxiran-2-yl)nona-2,6-dien-5-yl]oxy}oxane-2-carboxylic acid",n/a,C30H38O12,590.2363267,M+2H,+,296.125439,2
3767,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0160566,(4Z)-6-(sulfooxy)dec-4-enedioic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3768,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0127779,5-(4-hydroxy-3-methoxyphenyl)-4-(sulfooxy)pentanoic acid,n/a,C12H16O8S,320.0565886,M+NH4,+,338.090412,2
3769,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0160570,(4Z)-3-(sulfooxy)dec-4-enedioic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3770,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0175358,"1,2-dimethyl-2-[(sulfooxy)methyl]cyclopentane-1,3-dicarboxylic acid",n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3771,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0175354,"2,2-dimethyl-1-[(sulfooxy)methyl]cyclopentane-1,3-dicarboxylic acid",n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3772,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0182582,5-(1-carboxyethyl)-2-methyl-3-(sulfooxy)cyclopentane-1-carboxylic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3773,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0160578,(4Z)-2-(sulfooxy)dec-4-enedioic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3774,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0125826,"[5-hydroxy-2-(hydroxymethyl)-7-methoxy-2-methyl-3,4-dihydro-2H-1-benzopyran-4-yl]oxidanesulfonic acid",n/a,C12H16O8S,320.0565886,M+NH4,+,338.090412,2
3775,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0127778,4-hydroxy-5-[3-methoxy-4-(sulfooxy)phenyl]pentanoic acid,n/a,C12H16O8S,320.0565886,M+NH4,+,338.090412,2
3776,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0170546,"(4E)-2,7-dimethyl-3-(sulfooxy)oct-4-enedioic acid",n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3777,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0128709,"[3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)propoxy]sulfonic acid",n/a,C12H16O8S,320.0565886,M+NH4,+,338.090412,2
3778,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0173818,"3,4,5-trihydroxy-6-{[3-(methylsulfanyl)propanoyl]oxy}oxane-2-carboxylic acid",n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3779,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0127839,4-hydroxy-5-[4-methoxy-3-(sulfooxy)phenyl]pentanoic acid,n/a,C12H16O8S,320.0565886,M+NH4,+,338.090412,2
3780,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0182586,2-(1-carboxyethyl)-5-methyl-3-(sulfooxy)cyclopentane-1-carboxylic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3781,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0170552,(4E)-2-methyl-7-[(sulfooxy)methyl]oct-4-enedioic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3782,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0182572,2-(1-carboxyethyl)-5-[(sulfooxy)methyl]cyclopentane-1-carboxylic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3783,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0160562,(4Z)-8-(sulfooxy)dec-4-enedioic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3784,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0160582,(4Z)-9-(sulfooxy)dec-4-enedioic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3785,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0175366,"1,2,2-trimethyl-4-(sulfooxy)cyclopentane-1,3-dicarboxylic acid",n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3786,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0182590,2-[1-carboxy-2-(sulfooxy)ethyl]-5-methylcyclopentane-1-carboxylic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3787,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0039815,Flusilazole,C18733,C16H15F2N3Si,315.1003304,M+Na,+,338.089548,4
3788,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0175362,"1,2,2-trimethyl-5-(sulfooxy)cyclopentane-1,3-dicarboxylic acid",n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3789,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0160558,(4Z)-7-(sulfooxy)dec-4-enedioic acid,n/a,C10H16O8S,296.0565886,M+ACN+H,+,338.090412,2
3790,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0125820,"(5,6-dihydroxy-7-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4-yl)oxidanesulfonic acid",n/a,C12H16O8S,320.0565886,M+NH4,+,338.090412,2
3791,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0127840,5-(3-hydroxy-4-methoxyphenyl)-4-(sulfooxy)pentanoic acid,n/a,C12H16O8S,320.0565886,M+NH4,+,338.090412,2
3792,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0125825,"[(4,5-dihydroxy-7-methoxy-2-methyl-3,4-dihydro-2H-1-benzopyran-2-yl)methoxy]sulfonic acid",n/a,C12H16O8S,320.0565886,M+NH4,+,338.090412,2
3793,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0034767,"(1R*,3R*,3'S*)-1,2,3,4-Tetrahydro-1-(2-thio-3-pyrrolidinyl)-beta-carboline-3-carboxylic acid",n/a,C16H17N3O2S,315.1041475,M+Na,+,338.093365,7
3794,1.84_338.0910m/z,338.091,1.84,0.069318559,86,uRPOS,HMDB0167318,"3,4,5-trihydroxy-6-[(1-isothiocyanatobut-3-en-2-yl)oxy]oxane-2-carboxylic acid",n/a,C11H15NO7S,305.056923,M+CH3OH+H,+,338.090412,2
5971,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0183258,"6-[(12-carboxy-5-hydroxydodecanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5972,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0183250,"3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]tridecanedioic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5973,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0183254,"6-[(12-carboxy-4-hydroxydodecanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5974,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0183260,"6-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]tridecanedioic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5975,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0035779,Armillane,n/a,C23H32O7,420.2148034,M+K,+,459.177961,8
5976,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0003556,Chitobiose,C01674,C15H26N2O12,426.1485743,M+CH3OH+H,+,459.182063,1
5977,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0184201,"6-[(12-carboxy-10-hydroxydodecanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5978,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0183264,"7-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]tridecanedioic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5979,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0041045,Valechlorin,n/a,C22H31ClO8,458.1707457,M+H,+,459.178022,8
5980,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0183262,"6-[(12-carboxy-8-hydroxydodecanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5981,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0183269,"6-[(12-carboxy-12-hydroxydodecanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5982,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0183261,"6-[(12-carboxy-6-hydroxydodecanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5983,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0041887,Endalin,n/a,C9H12FN3O3,229.0862695,2M+H,+,459.179815,4
5984,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0184206,"6-[(12-carboxy-7-hydroxydodecanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5985,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0184207,"6-[(12-carboxy-2-hydroxydodecanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C19H32O11,436.1944619,M+Na,+,459.18368,5
5986,0.56_459.1815m/z,459.1815,0.56,-0.111754569,86,uHPOS,HMDB0060633,N-Acetyl gemifloxacin,n/a,C19H20FN5O5,417.144847,M+ACN+H,+,459.17867,6
